SL.NO.,correct,QuestionLink,section Type,optA,optB,optC,optD,category,usedFor,lang,source
54,B,https://i.imgur.com/wY0zKFg.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
55,A,https://i.imgur.com/DFymQq3.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
56,B,https://i.imgur.com/aplFkeq.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
57,B,https://i.imgur.com/TrcVx5u.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
58,A,https://i.imgur.com/R8kVAgX.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
59,B,https://i.imgur.com/74Y4onT.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
60,D,https://i.imgur.com/KowZbvy.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
61,A,https://i.imgur.com/IMpMYhc.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
62,D,https://i.imgur.com/qhKjsW7.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
63,B,https://i.imgur.com/jDPPXxG.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
64,A,https://i.imgur.com/EpsuB2S.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
65,B,https://i.imgur.com/nCgHJFU.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
66,B,https://i.imgur.com/ptojZVt.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
67,A,https://i.imgur.com/tfdwecJ.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
70,A,https://i.imgur.com/kYIWrJP.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
71,B,https://i.imgur.com/c55arvF.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
72,C,https://i.imgur.com/xoNH45e.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
73,A,https://i.imgur.com/rFOiYgH.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
74,B,https://i.imgur.com/AaL1fQb.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
75,B,https://i.imgur.com/CjN6DKg.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
76,A,https://i.imgur.com/OxvdHGi.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
77,C,https://i.imgur.com/IN1p30g.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
78,D,https://i.imgur.com/YQtszZH.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
79,D,https://i.imgur.com/D0Twahw.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
80,A,https://i.imgur.com/jMRO3F9.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
81,B,https://i.imgur.com/3Ox9i5c.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
82,B,https://i.imgur.com/f57xjlf.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
83,D,https://i.imgur.com/OYuwtZM.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
84,C,https://i.imgur.com/YCsiZYT.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
85,B,https://i.imgur.com/3yrymbx.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
86,D,https://i.imgur.com/184j16M.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
87,A,https://i.imgur.com/y7WElTt.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
88,A,https://i.imgur.com/meUadhJ.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
89,C,https://i.imgur.com/yYiGYqX.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
90,B,https://i.imgur.com/5tbRLUU.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
91,C,https://i.imgur.com/LQ3qD1S.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
93,D,https://i.imgur.com/D3IqDI1.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
94,C,https://i.imgur.com/PdfTzPC.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
95,C,https://i.imgur.com/sBQuzY6.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
96,C,https://i.imgur.com/uWkny6P.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
97,A,https://i.imgur.com/3jP6Eid.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
98,A,https://i.imgur.com/rBC9uud.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
99,B,https://i.imgur.com/OGQPZPc.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
100,C,https://i.imgur.com/nyyuSAl.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
101,A,https://i.imgur.com/mVBolZK.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
102,B,https://i.imgur.com/Qkh8zGW.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
103,C,https://i.imgur.com/CZaFLQl.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
104,C,https://i.imgur.com/I76y2LZ.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
105,A,https://i.imgur.com/KqqI4Dj.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
106,B,https://i.imgur.com/2Du3QHR.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
107,D,https://i.imgur.com/qdpUYLO.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
108,A,https://i.imgur.com/iAfvCYC.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
109,B,https://i.imgur.com/ToINuRk.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
111,D,https://i.imgur.com/4LlxNj0.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
113,A,https://i.imgur.com/n93mmA4.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
114,C,https://i.imgur.com/9mpY7Sy.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
115,D,https://i.imgur.com/PEFoCdo.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
116,C,https://i.imgur.com/o9YkXZK.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
117,C,https://i.imgur.com/knHRgEg.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
118,C,https://i.imgur.com/utqkYEp.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
119,D,https://i.imgur.com/6U2xsxT.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
120,A,https://i.imgur.com/mTwWpMy.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
121,C,https://i.imgur.com/GXpc0RB.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
122,B,https://i.imgur.com/FgUp96N.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
123,A,https://i.imgur.com/pURWQGj.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
124,C,https://i.imgur.com/7yFi11S.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
125,A,https://i.imgur.com/V9Zx75i.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
126,B,https://i.imgur.com/rmiqhCw.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
127,B,https://i.imgur.com/KOjJYEb.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
128,A,https://i.imgur.com/pnBe26x.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
129,B,https://i.imgur.com/S8wGSxA.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
130,C,https://i.imgur.com/wMSzjk4.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
131,A,https://i.imgur.com/A9K1jl5.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
132,C,https://i.imgur.com/4igwf2Z.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
133,B,https://i.imgur.com/WVBBQwm.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
134,B,https://i.imgur.com/TLFK9bm.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
135,D,https://i.imgur.com/uI1haig.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
136,A,https://i.imgur.com/KVgabfD.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
137,B,https://i.imgur.com/62UXP82.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
138,D,https://i.imgur.com/cJOIAOZ.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
139,A,https://i.imgur.com/U3FHKp5.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
140,B,https://i.imgur.com/tLnjFUU.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
141,A,https://i.imgur.com/hb1aKRK.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
142,B,https://i.imgur.com/aiYhJt6.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
143,C,https://i.imgur.com/16bBWCl.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
145,A,https://i.imgur.com/ILjzUEf.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
146,C,https://i.imgur.com/hETvgyM.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
147,A,https://i.imgur.com/oeMW9TU.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
148,B,https://i.imgur.com/aoL0QPo.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
149,A,https://i.imgur.com/xOVAxYY.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
150,B,https://i.imgur.com/kMYfreI.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
151,A,https://i.imgur.com/bdQMvid.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
152,A,https://i.imgur.com/WaNtSKm.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
153,A,https://i.imgur.com/wxKGIDj.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
154,D,https://i.imgur.com/BCEsAXB.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
155,A,https://i.imgur.com/xqpikqU.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
156,D,https://i.imgur.com/tDuaufh.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
157,A,https://i.imgur.com/hRSCL6P.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
158,C,https://i.imgur.com/6IJeVE2.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
160,A,https://i.imgur.com/orYzFka.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
161,C,https://i.imgur.com/s5hNiWd.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
162,D,https://i.imgur.com/oerJb4x.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
163,C,https://i.imgur.com/ZSMeV4b.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
164,A,https://i.imgur.com/2FQd4td.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
165,D,https://i.imgur.com/blqJ0wn.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
166,C,https://i.imgur.com/G7DzmIo.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
167,C,https://i.imgur.com/Bkzsles.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
168,B,https://i.imgur.com/fWdnNpF.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
169,A,https://i.imgur.com/cK5LrSK.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
170,B,https://i.imgur.com/iNWhYuq.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
171,B,https://i.imgur.com/kzvrRTn.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
172,B,https://i.imgur.com/iypCIRY.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
173,A,https://i.imgur.com/Oj3kMX5.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
174,C,https://i.imgur.com/HnxQajY.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
175,C,https://i.imgur.com/zMLTbA7.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
176,C,https://i.imgur.com/TAHmiJg.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
178,A,https://i.imgur.com/fc1p37h.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
179,B,https://i.imgur.com/F3YVbaO.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
180,D,https://i.imgur.com/IZk0H4M.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
181,D,https://i.imgur.com/Tje578x.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
182,D,https://i.imgur.com/0X1Qv7D.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
183,A,https://i.imgur.com/BwuxX17.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
185,B,https://i.imgur.com/foaT0KR.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
186,C,https://i.imgur.com/Y1Deoez.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
187,D,https://i.imgur.com/amEWtl5.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
188,B,https://i.imgur.com/6XfK1Cy.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
190,D,https://i.imgur.com/wniUHnb.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
191,B,https://i.imgur.com/nVEglFx.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
192,A,https://i.imgur.com/DxJh5BS.png,locopilot_electrical,A,B,C,D,2.1,LOCOPILOT_ELECTRICAL,Hindi,JEN
